,Station,Air Quality,O3 Quality,O3 µg/m3,NO2 Quality,NO2 µg/m3,PM10 Quality,PM10 µg/m3,Date Time,Generated Date,Generated Time,Week Day
4346,Gràcia,Good,Good,15.0,Good,59.0,Good,21.0,1542989101,23/11/18,17:00,Friday
4347,Ciutadella,Good,Good,2.0,Good,55.0,,,1542989101,23/11/18,17:00,Friday
4348,Vall Hebron,Good,Good,5.0,Good,58.0,Good,15.0,1542989101,23/11/18,17:00,Friday
4349,Palau Reial,Good,Good,5.0,Good,51.0,Good,19.0,1542989101,23/11/18,17:00,Friday
4350,Poblenou,Moderate,,,Good,64.0,Moderate,37.0,1542989101,23/11/18,17:00,Friday
4351,Observ Fabra,Good,Good,70.0,Good,8.0,Good,9.0,1542989101,23/11/18,17:00,Friday
4352,Sants,Good,,,Good,65.0,,,1542992701,23/11/18,18:00,Friday
4353,Eixample,Good,Good,2.0,Good,69.0,Good,33.0,1542992701,23/11/18,18:00,Friday
4354,Gràcia,Good,Good,3.0,Good,75.0,Good,21.0,1542992701,23/11/18,18:00,Friday
4355,Ciutadella,Good,Good,1.0,Good,55.0,,,1542992701,23/11/18,18:00,Friday
4356,Vall Hebron,Good,Good,5.0,Good,51.0,Good,15.0,1542992701,23/11/18,18:00,Friday
4357,Palau Reial,Good,Good,1.0,Good,72.0,Good,20.0,1542992701,23/11/18,18:00,Friday
4358,Poblenou,Moderate,,,Good,65.0,Moderate,37.0,1542992701,23/11/18,18:00,Friday
4359,Observ Fabra,Good,Good,62.0,Good,13.0,Good,9.0,1542992701,23/11/18,18:00,Friday
4360,Sants,Good,,,Good,57.0,,,1542996302,23/11/18,19:00,Friday
4361,Eixample,Good,Good,2.0,Good,69.0,Good,33.0,1542996302,23/11/18,19:00,Friday
4362,Gràcia,Good,Good,10.0,Good,57.0,Good,21.0,1542996302,23/11/18,19:00,Friday
4363,Ciutadella,Good,Good,4.0,Good,61.0,,,1542996302,23/11/18,19:00,Friday
4364,Vall Hebron,Good,Good,22.0,Good,36.0,Good,16.0,1542996302,23/11/18,19:00,Friday
4365,Palau Reial,Good,Good,17.0,Good,41.0,Good,20.0,1542996302,23/11/18,19:00,Friday
4366,Poblenou,Moderate,,,Good,69.0,Moderate,37.0,1542996302,23/11/18,19:00,Friday
4367,Observ Fabra,Good,Good,49.0,Good,18.0,Good,9.0,1542996302,23/11/18,19:00,Friday
4368,Sants,Good,,,Good,31.0,,,1542999902,23/11/18,20:00,Friday
4369,Eixample,Good,,,,,Good,33.0,1542999902,23/11/18,20:00,Friday
4370,Gràcia,Good,Good,14.0,Good,44.0,Good,20.0,1542999902,23/11/18,20:00,Friday
4371,Ciutadella,Good,Good,9.0,Good,55.0,,,1542999902,23/11/18,20:00,Friday
4372,Vall Hebron,Good,Good,26.0,Good,30.0,Good,15.0,1542999902,23/11/18,20:00,Friday
4373,Palau Reial,Good,Good,22.0,Good,30.0,Good,19.0,1542999902,23/11/18,20:00,Friday
4374,Poblenou,Good,,,Good,45.0,Good,35.0,1542999902,23/11/18,20:00,Friday
4375,Observ Fabra,Good,Good,38.0,Good,23.0,Good,9.0,1542999902,23/11/18,20:00,Friday
4376,Sants,Good,,,Good,31.0,,,1543003501,23/11/18,21:00,Friday
4377,Eixample,Good,,,,,Good,33.0,1543003501,23/11/18,21:00,Friday
4378,Gràcia,Good,Good,22.0,Good,40.0,Good,19.0,1543003501,23/11/18,21:00,Friday
4379,Ciutadella,Good,Good,12.0,Good,52.0,,,1543003501,23/11/18,21:00,Friday
4380,Vall Hebron,Good,Good,33.0,Good,26.0,Good,15.0,1543003501,23/11/18,21:00,Friday
4381,Palau Reial,Good,Good,25.0,Good,28.0,Good,19.0,1543003501,23/11/18,21:00,Friday
4382,Poblenou,Good,,,Good,43.0,Good,33.0,1543003501,23/11/18,21:00,Friday
4383,Observ Fabra,Good,Good,47.0,Good,20.0,Good,9.0,1543003501,23/11/18,21:00,Friday
4384,Sants,Good,,,Good,30.0,,,1543007101,23/11/18,22:00,Friday
4385,Eixample,Good,Good,17.0,Good,44.0,Good,30.0,1543007101,23/11/18,22:00,Friday
4386,Gràcia,Good,Good,18.0,Good,51.0,Good,18.0,1543007101,23/11/18,22:00,Friday
4387,Ciutadella,Good,Good,21.0,Good,46.0,,,1543007101,23/11/18,22:00,Friday
4388,Vall Hebron,Good,Good,42.0,Good,23.0,Good,14.0,1543007101,23/11/18,22:00,Friday
4389,Palau Reial,Good,Good,37.0,Good,23.0,Good,18.0,1543007101,23/11/18,22:00,Friday
4390,Poblenou,Good,,,Good,44.0,Good,30.0,1543007101,23/11/18,22:00,Friday
4391,Observ Fabra,Good,Good,61.0,Good,12.0,Good,9.0,1543007101,23/11/18,22:00,Friday
4392,Sants,Good,,,Good,33.0,,,1543010702,23/11/18,23:00,Friday
4393,Eixample,Good,Good,17.0,Good,53.0,Good,29.0,1543010702,23/11/18,23:00,Friday
4394,Gràcia,Good,Good,19.0,Good,50.0,Good,17.0,1543010702,23/11/18,23:00,Friday
4395,Ciutadella,Good,Good,30.0,Good,38.0,,,1543010702,23/11/18,23:00,Friday
4396,Vall Hebron,Good,Good,47.0,Good,18.0,Good,14.0,1543010702,23/11/18,23:00,Friday
4397,Palau Reial,Good,Good,42.0,Good,19.0,Good,17.0,1543010702,23/11/18,23:00,Friday
4398,Poblenou,Good,,,Good,46.0,Good,28.0,1543010702,23/11/18,23:00,Friday
4399,Observ Fabra,Good,Good,58.0,Good,14.0,Good,8.0,1543010702,23/11/18,23:00,Friday
4400,Sants,Good,,,Good,27.0,,,1543014302,24/11/18,0:00,Saturday
4401,Eixample,Good,Good,19.0,Good,46.0,Good,28.0,1543014302,24/11/18,0:00,Saturday
4402,Gràcia,Good,Good,20.0,Good,44.0,Good,17.0,1543014302,24/11/18,0:00,Saturday
4403,Ciutadella,Good,Good,18.0,Good,45.0,,,1543014302,24/11/18,0:00,Saturday
4404,Vall Hebron,Good,Good,50.0,Good,14.0,Good,14.0,1543014302,24/11/18,0:00,Saturday
4405,Palau Reial,Good,Good,44.0,Good,16.0,Good,17.0,1543014302,24/11/18,0:00,Saturday
4406,Poblenou,Good,,,Good,45.0,Good,27.0,1543014302,24/11/18,0:00,Saturday
4407,Observ Fabra,Good,Good,62.0,Good,9.0,Good,9.0,1543014302,24/11/18,0:00,Saturday
4408,Sants,Good,,,Good,34.0,,,1543017901,24/11/18,1:00,Saturday
4409,Eixample,Good,Good,12.0,Good,52.0,Good,28.0,1543017901,24/11/18,1:00,Saturday
4410,Gràcia,Good,Good,22.0,Good,41.0,Good,17.0,1543017901,24/11/18,1:00,Saturday
4411,Ciutadella,Good,Good,6.0,Good,58.0,,,1543017901,24/11/18,1:00,Saturday
4412,Vall Hebron,Good,Good,53.0,Good,9.0,Good,13.0,1543017901,24/11/18,1:00,Saturday
4413,Palau Reial,Good,Good,30.0,Good,25.0,Good,17.0,1543017901,24/11/18,1:00,Saturday
4414,Poblenou,Good,,,Good,36.0,Good,25.0,1543017901,24/11/18,1:00,Saturday
4415,Observ Fabra,Good,Good,63.0,Good,6.0,Good,9.0,1543017901,24/11/18,1:00,Saturday
4416,Sants,Good,,,Good,37.0,,,1543021502,24/11/18,2:00,Saturday
4417,Eixample,Good,Good,9.0,Good,45.0,Good,28.0,1543021502,24/11/18,2:00,Saturday
4418,Gràcia,Good,Good,11.0,Good,48.0,Good,17.0,1543021502,24/11/18,2:00,Saturday
4419,Ciutadella,Good,Good,15.0,Good,49.0,,,1543021502,24/11/18,2:00,Saturday
4420,Vall Hebron,Good,Good,42.0,Good,16.0,Good,13.0,1543021502,24/11/18,2:00,Saturday
4421,Palau Reial,Good,Good,22.0,Good,29.0,Good,17.0,1543021502,24/11/18,2:00,Saturday
4422,Poblenou,Good,,,Good,50.0,Good,24.0,1543021502,24/11/18,2:00,Saturday
4423,Observ Fabra,Good,Good,46.0,Good,17.0,Good,9.0,1543021502,24/11/18,2:00,Saturday
4424,Sants,Good,,,Good,30.0,,,1543025102,24/11/18,3:00,Saturday
4425,Eixample,Good,Good,6.0,Good,51.0,Good,28.0,1543025102,24/11/18,3:00,Saturday
4426,Gràcia,Good,Good,22.0,Good,32.0,Good,17.0,1543025102,24/11/18,3:00,Saturday
4427,Ciutadella,Good,Good,7.0,Good,54.0,,,1543025102,24/11/18,3:00,Saturday
4428,Vall Hebron,Good,Good,43.0,Good,14.0,Good,13.0,1543025102,24/11/18,3:00,Saturday
4429,Palau Reial,Good,Good,24.0,Good,25.0,Good,18.0,1543025102,24/11/18,3:00,Saturday
4430,Poblenou,Good,,,Good,35.0,Good,23.0,1543025102,24/11/18,3:00,Saturday
4431,Observ Fabra,Good,Good,47.0,Good,14.0,Good,9.0,1543025102,24/11/18,3:00,Saturday
4432,Sants,Good,,,Good,27.0,,,1543028701,24/11/18,4:00,Saturday
4433,Eixample,Good,Good,10.0,Good,43.0,Good,27.0,1543028701,24/11/18,4:00,Saturday
4434,Gràcia,Good,Good,18.0,Good,34.0,Good,17.0,1543028701,24/11/18,4:00,Saturday
4435,Ciutadella,Good,Good,4.0,Good,49.0,,,1543028701,24/11/18,4:00,Saturday
4436,Vall Hebron,Good,Good,41.0,Good,13.0,Good,13.0,1543028701,24/11/18,4:00,Saturday
4437,Palau Reial,Good,Good,34.0,Good,14.0,Good,17.0,1543028701,24/11/18,4:00,Saturday
4438,Poblenou,Good,,,Good,42.0,Good,23.0,1543028701,24/11/18,4:00,Saturday
4439,Observ Fabra,Good,Good,46.0,Good,14.0,Good,9.0,1543028701,24/11/18,4:00,Saturday
4440,Sants,Good,,,Good,25.0,,,1543032302,24/11/18,5:00,Saturday
4441,Eixample,Good,Good,14.0,Good,35.0,Good,27.0,1543032302,24/11/18,5:00,Saturday
4442,Gràcia,Good,Good,25.0,Good,25.0,Good,17.0,1543032302,24/11/18,5:00,Saturday
4443,Ciutadella,Good,Good,12.0,Good,39.0,,,1543032302,24/11/18,5:00,Saturday
4444,Vall Hebron,Good,Good,38.0,Good,14.0,Good,13.0,1543032302,24/11/18,5:00,Saturday
4445,Palau Reial,Good,Good,30.0,Good,17.0,Good,18.0,1543032302,24/11/18,5:00,Saturday
4446,Poblenou,Good,,,Good,42.0,Good,22.0,1543032302,24/11/18,5:00,Saturday
4447,Observ Fabra,Good,Good,50.0,Good,9.0,Good,9.0,1543032302,24/11/18,5:00,Saturday
4448,Sants,Good,,,Good,18.0,,,1543035902,24/11/18,6:00,Saturday
4449,Eixample,Good,Good,24.0,Good,27.0,Good,26.0,1543035902,24/11/18,6:00,Saturday
4450,Gràcia,Good,Good,27.0,Good,22.0,Good,17.0,1543035902,24/11/18,6:00,Saturday
4451,Ciutadella,Good,Good,6.0,Good,37.0,,,1543035902,24/11/18,6:00,Saturday
4452,Vall Hebron,Good,Good,48.0,Good,8.0,Good,13.0,1543035902,24/11/18,6:00,Saturday
4453,Palau Reial,Good,Good,38.0,Good,10.0,Good,17.0,1543035902,24/11/18,6:00,Saturday
4454,Poblenou,Good,,,Good,39.0,Good,21.0,1543035902,24/11/18,6:00,Saturday
4455,Observ Fabra,Good,Good,61.0,Good,4.0,Good,10.0,1543035902,24/11/18,6:00,Saturday
4456,Sants,Good,,,Good,21.0,,,1543039502,24/11/18,7:00,Saturday
4457,Eixample,Good,Good,24.0,Good,27.0,Good,26.0,1543039502,24/11/18,7:00,Saturday
4458,Gràcia,Good,Good,27.0,Good,23.0,Good,17.0,1543039502,24/11/18,7:00,Saturday
4459,Ciutadella,Good,Good,6.0,Good,38.0,,,1543039502,24/11/18,7:00,Saturday
4460,Vall Hebron,Good,Good,19.0,Good,26.0,Good,12.0,1543039502,24/11/18,7:00,Saturday
4461,Palau Reial,Good,Good,31.0,Good,14.0,Good,17.0,1543039502,24/11/18,7:00,Saturday
4462,Poblenou,Good,,,Good,34.0,Good,21.0,1543039502,24/11/18,7:00,Saturday
4463,Observ Fabra,Good,Good,69.0,Good,3.0,Good,9.0,1543039502,24/11/18,7:00,Saturday
4464,Sants,Good,,,Good,25.0,,,1543043102,24/11/18,8:00,Saturday
4465,Eixample,Good,Good,24.0,Good,27.0,Good,27.0,1543043102,24/11/18,8:00,Saturday
4466,Gràcia,Good,Good,7.0,Good,44.0,Good,17.0,1543043102,24/11/18,8:00,Saturday
4467,Ciutadella,Good,Good,3.0,Good,40.0,,,1543043102,24/11/18,8:00,Saturday
4468,Vall Hebron,Good,Good,15.0,Good,33.0,Good,12.0,1543043102,24/11/18,8:00,Saturday
4469,Palau Reial,Good,Good,18.0,Good,24.0,Good,17.0,1543043102,24/11/18,8:00,Saturday
4470,Poblenou,Good,,,Good,43.0,Good,20.0,1543043102,24/11/18,8:00,Saturday
4471,Observ Fabra,Good,Good,65.0,Good,3.0,Good,9.0,1543043102,24/11/18,8:00,Saturday
4472,Sants,Good,,,Good,27.0,,,1543046702,24/11/18,9:00,Saturday
4473,Eixample,Good,,,,,Good,26.0,1543046702,24/11/18,9:00,Saturday
4474,Gràcia,Good,Good,12.0,Good,44.0,Good,17.0,1543046702,24/11/18,9:00,Saturday
4475,Ciutadella,Good,Good,12.0,Good,50.0,,,1543046702,24/11/18,9:00,Saturday
4476,Vall Hebron,Good,Good,30.0,Good,24.0,Good,12.0,1543046702,24/11/18,9:00,Saturday
4477,Palau Reial,Good,Good,9.0,Good,36.0,Good,17.0,1543046702,24/11/18,9:00,Saturday
4478,Poblenou,Good,,,Good,45.0,Good,20.0,1543046702,24/11/18,9:00,Saturday
4479,Observ Fabra,Good,Good,64.0,Good,4.0,Good,9.0,1543046702,24/11/18,9:00,Saturday
4480,Sants,Good,,,Good,37.0,,,1543050301,24/11/18,10:00,Saturday
4481,Eixample,Good,Good,11.0,Good,43.0,Good,23.0,1543050301,24/11/18,10:00,Saturday
4482,Gràcia,Good,Good,14.0,Good,49.0,Good,16.0,1543050301,24/11/18,10:00,Saturday
4483,Ciutadella,Good,Good,8.0,Good,55.0,,,1543050301,24/11/18,10:00,Saturday
4484,Vall Hebron,Good,Good,36.0,Good,21.0,Good,11.0,1543050301,24/11/18,10:00,Saturday
4485,Palau Reial,Good,Good,22.0,Good,27.0,Good,16.0,1543050301,24/11/18,10:00,Saturday
4486,Poblenou,Good,,,Good,48.0,Good,19.0,1543050301,24/11/18,10:00,Saturday
4487,Observ Fabra,Good,Good,66.0,Good,4.0,Good,9.0,1543050301,24/11/18,10:00,Saturday
4488,Sants,Good,,,Good,17.0,,,1543053902,24/11/18,11:00,Saturday
4489,Eixample,Good,Good,22.0,Good,30.0,Good,22.0,1543053902,24/11/18,11:00,Saturday
4490,Gràcia,Good,Good,29.0,Good,29.0,Good,15.0,1543053902,24/11/18,11:00,Saturday
4491,Ciutadella,Good,Good,24.0,Good,38.0,,,1543053902,24/11/18,11:00,Saturday
4492,Vall Hebron,Good,Good,42.0,Good,12.0,Good,11.0,1543053902,24/11/18,11:00,Saturday
4493,Palau Reial,Good,Good,34.0,Good,14.0,Good,15.0,1543053902,24/11/18,11:00,Saturday
4494,Poblenou,Good,,,Good,45.0,Good,19.0,1543053902,24/11/18,11:00,Saturday
4495,Observ Fabra,Good,Good,60.0,Good,3.0,Good,8.0,1543053902,24/11/18,11:00,Saturday
4496,Sants,Good,,,Good,17.0,,,1543057502,24/11/18,12:00,Saturday
4497,Eixample,Good,Good,26.0,Good,25.0,Good,21.0,1543057502,24/11/18,12:00,Saturday
4498,Gràcia,Good,Good,29.0,Good,30.0,Good,14.0,1543057502,24/11/18,12:00,Saturday
4499,Ciutadella,Good,Good,31.0,Good,28.0,,,1543057502,24/11/18,12:00,Saturday
4500,Vall Hebron,Good,Good,39.0,Good,13.0,Good,11.0,1543057502,24/11/18,12:00,Saturday
4501,Palau Reial,Good,Good,35.0,Good,11.0,Good,14.0,1543057502,24/11/18,12:00,Saturday
4502,Poblenou,Good,,,Good,30.0,Good,17.0,1543057502,24/11/18,12:00,Saturday
4503,Observ Fabra,Good,Good,57.0,Good,5.0,Good,8.0,1543057502,24/11/18,12:00,Saturday
4504,Sants,Good,,,Good,19.0,,,1543061102,24/11/18,13:00,Saturday
4505,Eixample,Good,Good,22.0,Good,32.0,Good,18.0,1543061102,24/11/18,13:00,Saturday
4506,Gràcia,Good,Good,25.0,Good,42.0,Good,14.0,1543061102,24/11/18,13:00,Saturday
4507,Ciutadella,Good,Good,31.0,Good,28.0,,,1543061102,24/11/18,13:00,Saturday
4508,Vall Hebron,Good,Good,38.0,Good,14.0,Good,11.0,1543061102,24/11/18,13:00,Saturday
4509,Palau Reial,Good,Good,34.0,Good,12.0,Good,13.0,1543061102,24/11/18,13:00,Saturday
4510,Poblenou,Good,,,Good,24.0,Good,16.0,1543061102,24/11/18,13:00,Saturday
4511,Observ Fabra,Good,Good,52.0,Good,7.0,Good,8.0,1543061102,24/11/18,13:00,Saturday
4512,Sants,Good,,,Good,18.0,,,1543064702,24/11/18,14:00,Saturday
4513,Eixample,Good,Good,28.0,Good,28.0,Good,17.0,1543064702,24/11/18,14:00,Saturday
4514,Gràcia,Good,Good,38.0,Good,29.0,Good,13.0,1543064702,24/11/18,14:00,Saturday
4515,Ciutadella,Good,Good,31.0,Good,28.0,,,1543064702,24/11/18,14:00,Saturday
4516,Vall Hebron,Good,Good,46.0,Good,12.0,Good,11.0,1543064702,24/11/18,14:00,Saturday
4517,Palau Reial,Good,Good,37.0,Good,11.0,Good,12.0,1543064702,24/11/18,14:00,Saturday
4518,Poblenou,Good,,,Good,21.0,Good,15.0,1543064702,24/11/18,14:00,Saturday
4519,Observ Fabra,Good,Good,54.0,Good,8.0,Good,8.0,1543064702,24/11/18,14:00,Saturday
4520,Sants,Good,,,Good,14.0,,,1543068301,24/11/18,15:00,Saturday
4521,Eixample,Good,Good,28.0,Good,28.0,Good,16.0,1543068301,24/11/18,15:00,Saturday
4522,Gràcia,Good,Good,39.0,Good,24.0,Good,12.0,1543068301,24/11/18,15:00,Saturday
4523,Ciutadella,,,,,,,,1543068301,24/11/18,15:00,Saturday
4524,Vall Hebron,Good,Good,45.0,Good,13.0,Good,11.0,1543068301,24/11/18,15:00,Saturday
4525,Palau Reial,Good,Good,44.0,Good,8.0,Good,11.0,1543068301,24/11/18,15:00,Saturday
4526,Poblenou,Good,,,Good,19.0,Good,15.0,1543068301,24/11/18,15:00,Saturday
4527,Observ Fabra,Good,Good,58.0,Good,7.0,Good,8.0,1543068301,24/11/18,15:00,Saturday
4528,Sants,Good,,,Good,14.0,,,1543071901,24/11/18,16:00,Saturday
4529,Eixample,Good,Good,28.0,Good,28.0,Good,16.0,1543071901,24/11/18,16:00,Saturday
4530,Gràcia,Good,Good,39.0,Good,23.0,Good,12.0,1543071901,24/11/18,16:00,Saturday
4531,Ciutadella,Good,Good,52.0,Good,13.0,,,1543071901,24/11/18,16:00,Saturday
4532,Vall Hebron,Good,Good,50.0,Good,10.0,Good,11.0,1543071901,24/11/18,16:00,Saturday
4533,Palau Reial,Good,Good,42.0,Good,9.0,Good,11.0,1543071901,24/11/18,16:00,Saturday
4534,Poblenou,Good,,,Good,19.0,Good,14.0,1543071901,24/11/18,16:00,Saturday
4535,Observ Fabra,Good,Good,60.0,Good,6.0,Good,8.0,1543071901,24/11/18,16:00,Saturday
4536,Sants,Good,,,Good,17.0,,,1543075502,24/11/18,17:00,Saturday
4537,Eixample,Good,,,,,Good,15.0,1543075502,24/11/18,17:00,Saturday
4538,Gràcia,Good,Good,39.0,Good,20.0,Good,12.0,1543075502,24/11/18,17:00,Saturday
4539,Ciutadella,Good,Good,48.0,Good,17.0,,,1543075502,24/11/18,17:00,Saturday
4540,Vall Hebron,Good,Good,46.0,Good,14.0,Good,11.0,1543075502,24/11/18,17:00,Saturday
4541,Palau Reial,Good,Good,41.0,Good,14.0,Good,10.0,1543075502,24/11/18,17:00,Saturday
4542,Poblenou,Good,,,Good,19.0,Good,13.0,1543075502,24/11/18,17:00,Saturday
4543,Observ Fabra,Good,Good,53.0,Good,12.0,Good,8.0,1543075502,24/11/18,17:00,Saturday
4544,Sants,Good,,,Good,18.0,,,1543079101,24/11/18,18:00,Saturday
4545,Eixample,Good,,,,,Good,14.0,1543079101,24/11/18,18:00,Saturday
4546,Gràcia,Good,Good,35.0,Good,30.0,Good,12.0,1543079101,24/11/18,18:00,Saturday
4547,Ciutadella,Good,Good,42.0,Good,25.0,,,1543079101,24/11/18,18:00,Saturday
4548,Vall Hebron,Good,Good,35.0,Good,26.0,Good,11.0,1543079101,24/11/18,18:00,Saturday
4549,Palau Reial,Good,Good,45.0,Good,13.0,Good,9.0,1543079101,24/11/18,18:00,Saturday
4550,Poblenou,Good,,,Good,29.0,Good,12.0,1543079101,24/11/18,18:00,Saturday
4551,Observ Fabra,Good,Good,53.0,Good,15.0,Good,8.0,1543079101,24/11/18,18:00,Saturday
4552,Sants,Good,,,Good,27.0,,,1543082702,24/11/18,19:00,Saturday
4553,Eixample,Good,,,,,Good,13.0,1543082702,24/11/18,19:00,Saturday
4554,Gràcia,Good,Good,36.0,Good,30.0,Good,11.0,1543082702,24/11/18,19:00,Saturday
4555,Ciutadella,Good,Good,35.0,Good,36.0,,,1543082702,24/11/18,19:00,Saturday
4556,Vall Hebron,Good,Good,35.0,Good,31.0,Good,11.0,1543082702,24/11/18,19:00,Saturday
4557,Palau Reial,Good,Good,44.0,Good,14.0,Good,9.0,1543082702,24/11/18,19:00,Saturday
4558,Poblenou,Good,,,Good,39.0,Good,11.0,1543082702,24/11/18,19:00,Saturday
4559,Observ Fabra,Good,Good,65.0,Good,10.0,Good,8.0,1543082702,24/11/18,19:00,Saturday
4560,Sants,Good,,,Good,35.0,,,1543086301,24/11/18,20:00,Saturday
4561,Eixample,Good,Good,16.0,Good,54.0,Good,12.0,1543086301,24/11/18,20:00,Saturday
4562,Gràcia,Good,Good,34.0,Good,38.0,Good,11.0,1543086301,24/11/18,20:00,Saturday
4563,Ciutadella,Good,Good,24.0,Good,50.0,,,1543086301,24/11/18,20:00,Saturday
4564,Vall Hebron,Good,Good,42.0,Good,27.0,Good,10.0,1543086301,24/11/18,20:00,Saturday
4565,Palau Reial,Good,Good,51.0,Good,11.0,Good,9.0,1543086301,24/11/18,20:00,Saturday
4566,Poblenou,Good,,,Good,44.0,Good,11.0,1543086301,24/11/18,20:00,Saturday
4567,Observ Fabra,Good,Good,70.0,Good,6.0,Good,8.0,1543086301,24/11/18,20:00,Saturday
4568,Sants,Good,,,Good,31.0,,,1543089902,24/11/18,21:00,Saturday
4569,Eixample,Good,Good,18.0,Good,55.0,Good,12.0,1543089902,24/11/18,21:00,Saturday
4570,Gràcia,Good,Good,31.0,Good,41.0,Good,11.0,1543089902,24/11/18,21:00,Saturday
4571,Ciutadella,Good,Good,16.0,Good,55.0,,,1543089902,24/11/18,21:00,Saturday
4572,Vall Hebron,Good,Good,40.0,Good,29.0,Good,10.0,1543089902,24/11/18,21:00,Saturday
4573,Palau Reial,Good,Good,53.0,Good,11.0,Good,9.0,1543089902,24/11/18,21:00,Saturday
4574,Poblenou,Good,,,Good,40.0,Good,11.0,1543089902,24/11/18,21:00,Saturday
4575,Observ Fabra,Good,Good,67.0,Good,10.0,Good,8.0,1543089902,24/11/18,21:00,Saturday
4576,Sants,Good,,,Good,52.0,,,1543093502,24/11/18,22:00,Saturday
4577,Eixample,Good,Good,12.0,Good,58.0,Good,12.0,1543093502,24/11/18,22:00,Saturday
4578,Gràcia,Good,Good,21.0,Good,51.0,Good,12.0,1543093502,24/11/18,22:00,Saturday
4579,Ciutadella,Good,Good,25.0,Good,51.0,,,1543093502,24/11/18,22:00,Saturday
4580,Vall Hebron,Good,Good,33.0,Good,33.0,Good,11.0,1543093502,24/11/18,22:00,Saturday
4581,Palau Reial,Good,Good,45.0,Good,17.0,Good,8.0,1543093502,24/11/18,22:00,Saturday
4582,Poblenou,Good,,,Good,36.0,Good,11.0,1543093502,24/11/18,22:00,Saturday
4583,Observ Fabra,Good,Good,60.0,Good,13.0,Good,8.0,1543093502,24/11/18,22:00,Saturday
4584,Sants,Good,,,Good,38.0,,,1543097101,24/11/18,23:00,Saturday
4585,Eixample,Good,Good,14.0,Good,48.0,Good,13.0,1543097101,24/11/18,23:00,Saturday
4586,Gràcia,Good,Good,17.0,Good,49.0,Good,12.0,1543097101,24/11/18,23:00,Saturday
4587,Ciutadella,Good,Good,20.0,Good,48.0,,,1543097101,24/11/18,23:00,Saturday
4588,Vall Hebron,Good,Good,32.0,Good,27.0,Good,11.0,1543097101,24/11/18,23:00,Saturday
4589,Palau Reial,Good,Good,34.0,Good,25.0,Good,8.0,1543097101,24/11/18,23:00,Saturday
4590,Poblenou,Good,,,Good,36.0,Good,11.0,1543097101,24/11/18,23:00,Saturday
4591,Observ Fabra,Good,Good,61.0,Good,6.0,Good,8.0,1543097101,24/11/18,23:00,Saturday
4592,Sants,Good,,,Good,48.0,,,1543100702,25/11/18,0:00,Sunday
4593,Eixample,Good,Good,24.0,Good,33.0,Good,12.0,1543100702,25/11/18,0:00,Sunday
4594,Gràcia,Good,Good,29.0,Good,33.0,Good,12.0,1543100702,25/11/18,0:00,Sunday
4595,Ciutadella,Good,Good,19.0,Good,38.0,,,1543100702,25/11/18,0:00,Sunday
4596,Vall Hebron,Good,Good,41.0,Good,18.0,Good,11.0,1543100702,25/11/18,0:00,Sunday
4597,Palau Reial,Good,Good,47.0,Good,10.0,Good,8.0,1543100702,25/11/18,0:00,Sunday
4598,Poblenou,Good,,,Good,35.0,Good,11.0,1543100702,25/11/18,0:00,Sunday
4599,Observ Fabra,Good,Good,61.0,Good,6.0,Good,7.0,1543100702,25/11/18,0:00,Sunday
4600,Sants,Good,,,Good,42.0,,,1543104302,25/11/18,1:00,Sunday
4601,Eixample,Good,Good,26.0,Good,35.0,Good,12.0,1543104302,25/11/18,1:00,Sunday
4602,Gràcia,Good,Good,26.0,Good,38.0,Good,11.0,1543104302,25/11/18,1:00,Sunday
4603,Ciutadella,Good,Good,16.0,Good,42.0,,,1543104302,25/11/18,1:00,Sunday
4604,Vall Hebron,Good,Good,46.0,Good,13.0,Good,11.0,1543104302,25/11/18,1:00,Sunday
4605,Palau Reial,Good,Good,50.0,Good,8.0,Good,8.0,1543104302,25/11/18,1:00,Sunday
4606,Poblenou,Good,,,Good,43.0,Good,11.0,1543104302,25/11/18,1:00,Sunday
4607,Observ Fabra,Good,Good,65.0,Good,5.0,Good,7.0,1543104302,25/11/18,1:00,Sunday
4608,Sants,Good,,,Good,24.0,,,1543107902,25/11/18,2:00,Sunday
4609,Eixample,Good,Good,18.0,Good,41.0,Good,12.0,1543107902,25/11/18,2:00,Sunday
4610,Gràcia,Good,Good,30.0,Good,27.0,Good,11.0,1543107902,25/11/18,2:00,Sunday
4611,Ciutadella,Good,Good,33.0,Good,31.0,,,1543107902,25/11/18,2:00,Sunday
4612,Vall Hebron,Good,Good,43.0,Good,14.0,Good,11.0,1543107902,25/11/18,2:00,Sunday
4613,Palau Reial,Good,Good,47.0,Good,11.0,Good,8.0,1543107902,25/11/18,2:00,Sunday
4614,Poblenou,Good,,,Good,38.0,Good,11.0,1543107902,25/11/18,2:00,Sunday
4615,Observ Fabra,Good,Good,61.0,Good,7.0,Good,7.0,1543107902,25/11/18,2:00,Sunday
4616,Sants,Good,,,Good,25.0,,,1543111502,25/11/18,3:00,Sunday
4617,Eixample,Good,Good,9.0,Good,51.0,Good,12.0,1543111502,25/11/18,3:00,Sunday
4618,Gràcia,Good,Good,26.0,Good,33.0,Good,11.0,1543111502,25/11/18,3:00,Sunday
4619,Ciutadella,Good,Good,18.0,Good,40.0,,,1543111502,25/11/18,3:00,Sunday
4620,Vall Hebron,Good,Good,50.0,Good,13.0,Good,10.0,1543111502,25/11/18,3:00,Sunday
